-39.34,78500
-38.90,78550
-38.71,78600
-39.14,78650
-37.84,78700
-38.24,78750
-38.24,78800
-38.30,78850
-38.15,78900
-38.23,78950
-38.48,79000
-38.39,79050
-37.61,79100
-37.38,79150
-39.13,79200
-38.93,79250
-38.85,79300
-39.16,79350
-38.84,79400
-38.41,79450
-39.17,79500
-38.89,79550
-39.07,79600
-38.47,79650
-39.04,79700
-39.30,79750
-38.09,79800
-38.76,79850
-38.37,79900
-38.31,79950
-38.35,80000
-38.33,80050
-37.90,80100
-38.68,80150
-38.70,80200
-37.90,80250
-38.18,80300
-38.52,80350
-38.27,80400
-37.80,80450
-37.96,80500
-38.15,80550
-38.23,80600
-37.82,80650
-38.08,80700
-38.25,80750
-37.85,80800
-37.43,80850
-37.74,80900
-37.92,80950
-37.30,81000
-38.15,81050
-37.72,81100
-37.48,81150
-36.94,81200
-37.42,81250
-37.27,81300
-37.53,81350
-37.05,81400
-37.44,81450
-37.20,81500
-37.21,81550
-37.05,81600
-36.78,81650
-37.05,81700
-36.51,81750
-36.79,81800
-36.64,81850
-37.14,81900
-36.86,81950
-36.50,82000
-36.97,82050
-37.07,82100
-36.90,82150
-36.69,82200
-36.91,82250
-37.53,82300
-37.35,82350
-37.06,82400
-37.15,82450
-37.23,82500
-36.36,82550
-36.96,82600
-36.90,82650
-36.94,82700
-36.93,82750
-36.77,82800
-37.01,82850
-37.06,82900
-36.78,82950
-35.90,83000
-36.09,83050
-36.52,83100
-37.06,83150
-36.93,83200
-36.88,83250
-36.65,83300
-37.16,83350
-36.91,83400
-36.55,83450
-35.87,83500
-36.30,83550
-36.19,83600
-36.04,83650
-36.65,83700
-37.03,83750
-36.73,83800
-36.64,83850
-36.42,83900
-36.42,83950
-36.42,84000
-36.55,84050
-37.18,84100
-36.57,84150
-36.80,84200
-36.56,84250
-36.47,84300
-35.99,84350
-36.09,84400
-36.08,84450
-35.77,84500
-35.77,84550
-35.18,84600
-35.69,84650
-38.16,84700
-38.39,84750
-38.94,84800
-38.59,84850
-37.84,84900
-36.04,84950
-38.33,85000
-38.94,85050
-38.78,85100
-38.79,85150
-38.28,85200
-38.48,85250
-38.68,85300
-38.52,85350
-39.02,85400
-38.62,85450
-38.97,85500
-39.78,85550
-39.06,85600
-39.05,85650
-39.25,85700
-39.21,85750
-38.36,85800
-39.13,85850
-39.77,85900
-39.04,85950
-39.45,86000
-39.19,86050
-39.45,86100
-39.85,86150
-39.72,86200
-39.56,86250
-39.66,86300
-39.60,86350
-40.08,86400
-39.95,86450
-39.80,86500
-40.15,86550
-39.71,86600
-40.23,86650
-39.54,86700
-40.82,86750
-40.44,86800
-40.47,86850
-40.28,86900
-41.16,86950
-40.66,87000
-41.26,87050
-41.15,87100
-39.35,87150
-39.33,87200
-40.12,87250
-40.59,87300
-39.85,87350
-40.08,87400
-40.04,87450
-39.86,87500
-39.84,87550
-38.72,87600
-37.96,87650
